Unnamed: 0,id,date,country,store,product,num_sold
756,756,2010-01-09,Italy,Stickers for Less,Kaggle,1115.0
757,757,2010-01-09,Italy,Stickers for Less,Kaggle Tiers,987.0
758,758,2010-01-09,Italy,Stickers for Less,Kerneler,505.0
759,759,2010-01-09,Italy,Stickers for Less,Kerneler Dark Mode,603.0
760,760,2010-01-09,Italy,Premium Sticker Mart,Holographic Goose,208.0
761,761,2010-01-09,Italy,Premium Sticker Mart,Kaggle,1320.0
762,762,2010-01-09,Italy,Premium Sticker Mart,Kaggle Tiers,1380.0
763,763,2010-01-09,Italy,Premium Sticker Mart,Kerneler,591.0
764,764,2010-01-09,Italy,Premium Sticker Mart,Kerneler Dark Mode,730.0
765,765,2010-01-09,Kenya,Discount Stickers,Holographic Goose,
766,766,2010-01-09,Kenya,Discount Stickers,Kaggle,15.0
767,767,2010-01-09,Kenya,Discount Stickers,Kaggle Tiers,12.0
768,768,2010-01-09,Kenya,Discount Stickers,Kerneler,6.0
769,769,2010-01-09,Kenya,Discount Stickers,Kerneler Dark Mode,7.0
770,770,2010-01-09,Kenya,Stickers for Less,Holographic Goose,
771,771,2010-01-09,Kenya,Stickers for Less,Kaggle,31.0
772,772,2010-01-09,Kenya,Stickers for Less,Kaggle Tiers,24.0
773,773,2010-01-09,Kenya,Stickers for Less,Kerneler,12.0
774,774,2010-01-09,Kenya,Stickers for Less,Kerneler Dark Mode,14.0
775,775,2010-01-09,Kenya,Premium Sticker Mart,Holographic Goose,5.0
776,776,2010-01-09,Kenya,Premium Sticker Mart,Kaggle,34.0
777,777,2010-01-09,Kenya,Premium Sticker Mart,Kaggle Tiers,29.0
778,778,2010-01-09,Kenya,Premium Sticker Mart,Kerneler,14.0
779,779,2010-01-09,Kenya,Premium Sticker Mart,Kerneler Dark Mode,17.0
780,780,2010-01-09,Norway,Discount Stickers,Holographic Goose,207.0
781,781,2010-01-09,Norway,Discount Stickers,Kaggle,1415.0
782,782,2010-01-09,Norway,Discount Stickers,Kaggle Tiers,1054.0
783,783,2010-01-09,Norway,Discount Stickers,Kerneler,547.0
784,784,2010-01-09,Norway,Discount Stickers,Kerneler Dark Mode,654.0
785,785,2010-01-09,Norway,Stickers for Less,Holographic Goose,457.0
786,786,2010-01-09,Norway,Stickers for Less,Kaggle,2660.0
787,787,2010-01-09,Norway,Stickers for Less,Kaggle Tiers,2462.0
788,788,2010-01-09,Norway,Stickers for Less,Kerneler,1170.0
789,789,2010-01-09,Norway,Stickers for Less,Kerneler Dark Mode,1478.0
790,790,2010-01-09,Norway,Premium Sticker Mart,Holographic Goose,491.0
791,791,2010-01-09,Norway,Premium Sticker Mart,Kaggle,3261.0
792,792,2010-01-09,Norway,Premium Sticker Mart,Kaggle Tiers,2627.0
793,793,2010-01-09,Norway,Premium Sticker Mart,Kerneler,1282.0
794,794,2010-01-09,Norway,Premium Sticker Mart,Kerneler Dark Mode,1705.0
795,795,2010-01-09,Singapore,Discount Stickers,Holographic Goose,111.0
796,796,2010-01-09,Singapore,Discount Stickers,Kaggle,693.0
797,797,2010-01-09,Singapore,Discount Stickers,Kaggle Tiers,587.0
798,798,2010-01-09,Singapore,Discount Stickers,Kerneler,336.0
799,799,2010-01-09,Singapore,Discount Stickers,Kerneler Dark Mode,362.0
800,800,2010-01-09,Singapore,Stickers for Less,Holographic Goose,233.0
801,801,2010-01-09,Singapore,Stickers for Less,Kaggle,1345.0
802,802,2010-01-09,Singapore,Stickers for Less,Kaggle Tiers,1267.0
803,803,2010-01-09,Singapore,Stickers for Less,Kerneler,660.0
804,804,2010-01-09,Singapore,Stickers for Less,Kerneler Dark Mode,784.0
805,805,2010-01-09,Singapore,Premium Sticker Mart,Holographic Goose,277.0
806,806,2010-01-09,Singapore,Premium Sticker Mart,Kaggle,1770.0
807,807,2010-01-09,Singapore,Premium Sticker Mart,Kaggle Tiers,1455.0
808,808,2010-01-09,Singapore,Premium Sticker Mart,Kerneler,717.0
809,809,2010-01-09,Singapore,Premium Sticker Mart,Kerneler Dark Mode,940.0
810,810,2010-01-10,Canada,Discount Stickers,Holographic Goose,
811,811,2010-01-10,Canada,Discount Stickers,Kaggle,745.0
812,812,2010-01-10,Canada,Discount Stickers,Kaggle Tiers,699.0
813,813,2010-01-10,Canada,Discount Stickers,Kerneler,327.0
814,814,2010-01-10,Canada,Discount Stickers,Kerneler Dark Mode,410.0
815,815,2010-01-10,Canada,Stickers for Less,Holographic Goose,245.0
816,816,2010-01-10,Canada,Stickers for Less,Kaggle,1562.0
817,817,2010-01-10,Canada,Stickers for Less,Kaggle Tiers,1323.0
818,818,2010-01-10,Canada,Stickers for Less,Kerneler,714.0
819,819,2010-01-10,Canada,Stickers for Less,Kerneler Dark Mode,812.0
820,820,2010-01-10,Canada,Premium Sticker Mart,Holographic Goose,288.0
821,821,2010-01-10,Canada,Premium Sticker Mart,Kaggle,1914.0
822,822,2010-01-10,Canada,Premium Sticker Mart,Kaggle Tiers,1576.0
823,823,2010-01-10,Canada,Premium Sticker Mart,Kerneler,827.0
824,824,2010-01-10,Canada,Premium Sticker Mart,Kerneler Dark Mode,965.0
825,825,2010-01-10,Finland,Discount Stickers,Holographic Goose,130.0
826,826,2010-01-10,Finland,Discount Stickers,Kaggle,754.0
827,827,2010-01-10,Finland,Discount Stickers,Kaggle Tiers,779.0
828,828,2010-01-10,Finland,Discount Stickers,Kerneler,352.0
829,829,2010-01-10,Finland,Discount Stickers,Kerneler Dark Mode,462.0
830,830,2010-01-10,Finland,Stickers for Less,Holographic Goose,255.0
831,831,2010-01-10,Finland,Stickers for Less,Kaggle,1741.0
832,832,2010-01-10,Finland,Stickers for Less,Kaggle Tiers,1442.0
833,833,2010-01-10,Finland,Stickers for Less,Kerneler,732.0
834,834,2010-01-10,Finland,Stickers for Less,Kerneler Dark Mode,901.0
835,835,2010-01-10,Finland,Premium Sticker Mart,Holographic Goose,317.0
836,836,2010-01-10,Finland,Premium Sticker Mart,Kaggle,1903.0
837,837,2010-01-10,Finland,Premium Sticker Mart,Kaggle Tiers,1799.0
838,838,2010-01-10,Finland,Premium Sticker Mart,Kerneler,773.0
839,839,2010-01-10,Finland,Premium Sticker Mart,Kerneler Dark Mode,1083.0
840,840,2010-01-10,Italy,Discount Stickers,Holographic Goose,106.0
841,841,2010-01-10,Italy,Discount Stickers,Kaggle,631.0
842,842,2010-01-10,Italy,Discount Stickers,Kaggle Tiers,527.0
843,843,2010-01-10,Italy,Discount Stickers,Kerneler,279.0
844,844,2010-01-10,Italy,Discount Stickers,Kerneler Dark Mode,317.0
845,845,2010-01-10,Italy,Stickers for Less,Holographic Goose,192.0
846,846,2010-01-10,Italy,Stickers for Less,Kaggle,1219.0
847,847,2010-01-10,Italy,Stickers for Less,Kaggle Tiers,1129.0
848,848,2010-01-10,Italy,Stickers for Less,Kerneler,528.0
849,849,2010-01-10,Italy,Stickers for Less,Kerneler Dark Mode,657.0
850,850,2010-01-10,Italy,Premium Sticker Mart,Holographic Goose,216.0
851,851,2010-01-10,Italy,Premium Sticker Mart,Kaggle,1522.0
852,852,2010-01-10,Italy,Premium Sticker Mart,Kaggle Tiers,1314.0
853,853,2010-01-10,Italy,Premium Sticker Mart,Kerneler,679.0
854,854,2010-01-10,Italy,Premium Sticker Mart,Kerneler Dark Mode,848.0
855,855,2010-01-10,Kenya,Discount Stickers,Holographic Goose,
856,856,2010-01-10,Kenya,Discount Stickers,Kaggle,15.0
857,857,2010-01-10,Kenya,Discount Stickers,Kaggle Tiers,13.0
858,858,2010-01-10,Kenya,Discount Stickers,Kerneler,6.0
859,859,2010-01-10,Kenya,Discount Stickers,Kerneler Dark Mode,8.0
860,860,2010-01-10,Kenya,Stickers for Less,Holographic Goose,5.0
861,861,2010-01-10,Kenya,Stickers for Less,Kaggle,29.0
862,862,2010-01-10,Kenya,Stickers for Less,Kaggle Tiers,26.0
863,863,2010-01-10,Kenya,Stickers for Less,Kerneler,13.0
864,864,2010-01-10,Kenya,Stickers for Less,Kerneler Dark Mode,17.0
865,865,2010-01-10,Kenya,Premium Sticker Mart,Holographic Goose,5.0
866,866,2010-01-10,Kenya,Premium Sticker Mart,Kaggle,37.0
867,867,2010-01-10,Kenya,Premium Sticker Mart,Kaggle Tiers,33.0
868,868,2010-01-10,Kenya,Premium Sticker Mart,Kerneler,16.0
869,869,2010-01-10,Kenya,Premium Sticker Mart,Kerneler Dark Mode,21.0
870,870,2010-01-10,Norway,Discount Stickers,Holographic Goose,209.0
871,871,2010-01-10,Norway,Discount Stickers,Kaggle,1404.0
872,872,2010-01-10,Norway,Discount Stickers,Kaggle Tiers,1255.0
873,873,2010-01-10,Norway,Discount Stickers,Kerneler,600.0
874,874,2010-01-10,Norway,Discount Stickers,Kerneler Dark Mode,850.0
875,875,2010-01-10,Norway,Stickers for Less,Holographic Goose,497.0
876,876,2010-01-10,Norway,Stickers for Less,Kaggle,2816.0
877,877,2010-01-10,Norway,Stickers for Less,Kaggle Tiers,2741.0
878,878,2010-01-10,Norway,Stickers for Less,Kerneler,1307.0
879,879,2010-01-10,Norway,Stickers for Less,Kerneler Dark Mode,1572.0
880,880,2010-01-10,Norway,Premium Sticker Mart,Holographic Goose,511.0
881,881,2010-01-10,Norway,Premium Sticker Mart,Kaggle,3540.0
882,882,2010-01-10,Norway,Premium Sticker Mart,Kaggle Tiers,3066.0
883,883,2010-01-10,Norway,Premium Sticker Mart,Kerneler,1527.0
884,884,2010-01-10,Norway,Premium Sticker Mart,Kerneler Dark Mode,1713.0
885,885,2010-01-10,Singapore,Discount Stickers,Holographic Goose,121.0
886,886,2010-01-10,Singapore,Discount Stickers,Kaggle,832.0
887,887,2010-01-10,Singapore,Discount Stickers,Kaggle Tiers,617.0
888,888,2010-01-10,Singapore,Discount Stickers,Kerneler,348.0
889,889,2010-01-10,Singapore,Discount Stickers,Kerneler Dark Mode,424.0
890,890,2010-01-10,Singapore,Stickers for Less,Holographic Goose,246.0
891,891,2010-01-10,Singapore,Stickers for Less,Kaggle,1426.0
892,892,2010-01-10,Singapore,Stickers for Less,Kaggle Tiers,1359.0
893,893,2010-01-10,Singapore,Stickers for Less,Kerneler,696.0
894,894,2010-01-10,Singapore,Stickers for Less,Kerneler Dark Mode,868.0
895,895,2010-01-10,Singapore,Premium Sticker Mart,Holographic Goose,281.0
896,896,2010-01-10,Singapore,Premium Sticker Mart,Kaggle,1703.0
897,897,2010-01-10,Singapore,Premium Sticker Mart,Kaggle Tiers,1753.0
898,898,2010-01-10,Singapore,Premium Sticker Mart,Kerneler,784.0
899,899,2010-01-10,Singapore,Premium Sticker Mart,Kerneler Dark Mode,990.0
900,900,2010-01-11,Canada,Discount Stickers,Holographic Goose,
901,901,2010-01-11,Canada,Discount Stickers,Kaggle,632.0
902,902,2010-01-11,Canada,Discount Stickers,Kaggle Tiers,580.0
903,903,2010-01-11,Canada,Discount Stickers,Kerneler,269.0
904,904,2010-01-11,Canada,Discount Stickers,Kerneler Dark Mode,309.0
905,905,2010-01-11,Canada,Stickers for Less,Holographic Goose,
906,906,2010-01-11,Canada,Stickers for Less,Kaggle,1325.0
907,907,2010-01-11,Canada,Stickers for Less,Kaggle Tiers,1000.0
908,908,2010-01-11,Canada,Stickers for Less,Kerneler,530.0
909,909,2010-01-11,Canada,Stickers for Less,Kerneler Dark Mode,768.0
910,910,2010-01-11,Canada,Premium Sticker Mart,Holographic Goose,242.0
911,911,2010-01-11,Canada,Premium Sticker Mart,Kaggle,1521.0
912,912,2010-01-11,Canada,Premium Sticker Mart,Kaggle Tiers,1340.0
913,913,2010-01-11,Canada,Premium Sticker Mart,Kerneler,733.0
914,914,2010-01-11,Canada,Premium Sticker Mart,Kerneler Dark Mode,850.0
915,915,2010-01-11,Finland,Discount Stickers,Holographic Goose,102.0
916,916,2010-01-11,Finland,Discount Stickers,Kaggle,644.0
917,917,2010-01-11,Finland,Discount Stickers,Kaggle Tiers,587.0
918,918,2010-01-11,Finland,Discount Stickers,Kerneler,287.0
919,919,2010-01-11,Finland,Discount Stickers,Kerneler Dark Mode,354.0
920,920,2010-01-11,Finland,Stickers for Less,Holographic Goose,210.0
921,921,2010-01-11,Finland,Stickers for Less,Kaggle,1210.0
922,922,2010-01-11,Finland,Stickers for Less,Kaggle Tiers,1191.0
923,923,2010-01-11,Finland,Stickers for Less,Kerneler,586.0
924,924,2010-01-11,Finland,Stickers for Less,Kerneler Dark Mode,715.0
925,925,2010-01-11,Finland,Premium Sticker Mart,Holographic Goose,220.0
926,926,2010-01-11,Finland,Premium Sticker Mart,Kaggle,1511.0
927,927,2010-01-11,Finland,Premium Sticker Mart,Kaggle Tiers,1385.0
928,928,2010-01-11,Finland,Premium Sticker Mart,Kerneler,627.0
929,929,2010-01-11,Finland,Premium Sticker Mart,Kerneler Dark Mode,802.0
930,930,2010-01-11,Italy,Discount Stickers,Holographic Goose,75.0
931,931,2010-01-11,Italy,Discount Stickers,Kaggle,506.0
932,932,2010-01-11,Italy,Discount Stickers,Kaggle Tiers,436.0
933,933,2010-01-11,Italy,Discount Stickers,Kerneler,207.0
934,934,2010-01-11,Italy,Discount Stickers,Kerneler Dark Mode,305.0
935,935,2010-01-11,Italy,Stickers for Less,Holographic Goose,164.0
936,936,2010-01-11,Italy,Stickers for Less,Kaggle,1017.0
937,937,2010-01-11,Italy,Stickers for Less,Kaggle Tiers,852.0
938,938,2010-01-11,Italy,Stickers for Less,Kerneler,422.0
939,939,2010-01-11,Italy,Stickers for Less,Kerneler Dark Mode,538.0
940,940,2010-01-11,Italy,Premium Sticker Mart,Holographic Goose,190.0
941,941,2010-01-11,Italy,Premium Sticker Mart,Kaggle,1108.0
942,942,2010-01-11,Italy,Premium Sticker Mart,Kaggle Tiers,1017.0
943,943,2010-01-11,Italy,Premium Sticker Mart,Kerneler,572.0
944,944,2010-01-11,Italy,Premium Sticker Mart,Kerneler Dark Mode,629.0
945,945,2010-01-11,Kenya,Discount Stickers,Holographic Goose,
946,946,2010-01-11,Kenya,Discount Stickers,Kaggle,12.0
947,947,2010-01-11,Kenya,Discount Stickers,Kaggle Tiers,11.0
948,948,2010-01-11,Kenya,Discount Stickers,Kerneler,5.0
949,949,2010-01-11,Kenya,Discount Stickers,Kerneler Dark Mode,6.0
950,950,2010-01-11,Kenya,Stickers for Less,Holographic Goose,
951,951,2010-01-11,Kenya,Stickers for Less,Kaggle,27.0
952,952,2010-01-11,Kenya,Stickers for Less,Kaggle Tiers,22.0
953,953,2010-01-11,Kenya,Stickers for Less,Kerneler,11.0
954,954,2010-01-11,Kenya,Stickers for Less,Kerneler Dark Mode,14.0
955,955,2010-01-11,Kenya,Premium Sticker Mart,Holographic Goose,
956,956,2010-01-11,Kenya,Premium Sticker Mart,Kaggle,30.0
957,957,2010-01-11,Kenya,Premium Sticker Mart,Kaggle Tiers,24.0
958,958,2010-01-11,Kenya,Premium Sticker Mart,Kerneler,13.0
959,959,2010-01-11,Kenya,Premium Sticker Mart,Kerneler Dark Mode,17.0
960,960,2010-01-11,Norway,Discount Stickers,Holographic Goose,187.0
961,961,2010-01-11,Norway,Discount Stickers,Kaggle,1115.0
962,962,2010-01-11,Norway,Discount Stickers,Kaggle Tiers,1024.0
963,963,2010-01-11,Norway,Discount Stickers,Kerneler,487.0
964,964,2010-01-11,Norway,Discount Stickers,Kerneler Dark Mode,615.0
965,965,2010-01-11,Norway,Stickers for Less,Holographic Goose,385.0
966,966,2010-01-11,Norway,Stickers for Less,Kaggle,2201.0
967,967,2010-01-11,Norway,Stickers for Less,Kaggle Tiers,1812.0
968,968,2010-01-11,Norway,Stickers for Less,Kerneler,1011.0
969,969,2010-01-11,Norway,Stickers for Less,Kerneler Dark Mode,1305.0
970,970,2010-01-11,Norway,Premium Sticker Mart,Holographic Goose,425.0
971,971,2010-01-11,Norway,Premium Sticker Mart,Kaggle,2560.0
972,972,2010-01-11,Norway,Premium Sticker Mart,Kaggle Tiers,2427.0
973,973,2010-01-11,Norway,Premium Sticker Mart,Kerneler,1092.0
974,974,2010-01-11,Norway,Premium Sticker Mart,Kerneler Dark Mode,1543.0
975,975,2010-01-11,Singapore,Discount Stickers,Holographic Goose,97.0
976,976,2010-01-11,Singapore,Discount Stickers,Kaggle,627.0
977,977,2010-01-11,Singapore,Discount Stickers,Kaggle Tiers,549.0
978,978,2010-01-11,Singapore,Discount Stickers,Kerneler,270.0
979,979,2010-01-11,Singapore,Discount Stickers,Kerneler Dark Mode,342.0
980,980,2010-01-11,Singapore,Stickers for Less,Holographic Goose,194.0
981,981,2010-01-11,Singapore,Stickers for Less,Kaggle,1186.0
982,982,2010-01-11,Singapore,Stickers for Less,Kaggle Tiers,1001.0
983,983,2010-01-11,Singapore,Stickers for Less,Kerneler,557.0
984,984,2010-01-11,Singapore,Stickers for Less,Kerneler Dark Mode,698.0
985,985,2010-01-11,Singapore,Premium Sticker Mart,Holographic Goose,231.0
986,986,2010-01-11,Singapore,Premium Sticker Mart,Kaggle,1437.0
987,987,2010-01-11,Singapore,Premium Sticker Mart,Kaggle Tiers,1246.0
988,988,2010-01-11,Singapore,Premium Sticker Mart,Kerneler,685.0
989,989,2010-01-11,Singapore,Premium Sticker Mart,Kerneler Dark Mode,782.0
990,990,2010-01-12,Canada,Discount Stickers,Holographic Goose,
991,991,2010-01-12,Canada,Discount Stickers,Kaggle,577.0
992,992,2010-01-12,Canada,Discount Stickers,Kaggle Tiers,517.0
993,993,2010-01-12,Canada,Discount Stickers,Kerneler,265.0
994,994,2010-01-12,Canada,Discount Stickers,Kerneler Dark Mode,330.0
995,995,2010-01-12,Canada,Stickers for Less,Holographic Goose,200.0
996,996,2010-01-12,Canada,Stickers for Less,Kaggle,1159.0
997,997,2010-01-12,Canada,Stickers for Less,Kaggle Tiers,993.0
998,998,2010-01-12,Canada,Stickers for Less,Kerneler,530.0
999,999,2010-01-12,Canada,Stickers for Less,Kerneler Dark Mode,669.0
1000,1000,2010-01-12,Canada,Premium Sticker Mart,Holographic Goose,243.0
1001,1001,2010-01-12,Canada,Premium Sticker Mart,Kaggle,1579.0
1002,1002,2010-01-12,Canada,Premium Sticker Mart,Kaggle Tiers,1298.0
1003,1003,2010-01-12,Canada,Premium Sticker Mart,Kerneler,677.0
1004,1004,2010-01-12,Canada,Premium Sticker Mart,Kerneler Dark Mode,828.0
1005,1005,2010-01-12,Finland,Discount Stickers,Holographic Goose,108.0
1006,1006,2010-01-12,Finland,Discount Stickers,Kaggle,621.0
1007,1007,2010-01-12,Finland,Discount Stickers,Kaggle Tiers,537.0
1008,1008,2010-01-12,Finland,Discount Stickers,Kerneler,280.0
1009,1009,2010-01-12,Finland,Discount Stickers,Kerneler Dark Mode,321.0
1010,1010,2010-01-12,Finland,Stickers for Less,Holographic Goose,199.0
1011,1011,2010-01-12,Finland,Stickers for Less,Kaggle,1269.0
1012,1012,2010-01-12,Finland,Stickers for Less,Kaggle Tiers,1117.0
1013,1013,2010-01-12,Finland,Stickers for Less,Kerneler,529.0
1014,1014,2010-01-12,Finland,Stickers for Less,Kerneler Dark Mode,766.0
1015,1015,2010-01-12,Finland,Premium Sticker Mart,Holographic Goose,249.0
1016,1016,2010-01-12,Finland,Premium Sticker Mart,Kaggle,1467.0
1017,1017,2010-01-12,Finland,Premium Sticker Mart,Kaggle Tiers,1444.0
1018,1018,2010-01-12,Finland,Premium Sticker Mart,Kerneler,667.0
1019,1019,2010-01-12,Finland,Premium Sticker Mart,Kerneler Dark Mode,864.0
1020,1020,2010-01-12,Italy,Discount Stickers,Holographic Goose,82.0
1021,1021,2010-01-12,Italy,Discount Stickers,Kaggle,456.0
1022,1022,2010-01-12,Italy,Discount Stickers,Kaggle Tiers,422.0
1023,1023,2010-01-12,Italy,Discount Stickers,Kerneler,234.0
1024,1024,2010-01-12,Italy,Discount Stickers,Kerneler Dark Mode,287.0
1025,1025,2010-01-12,Italy,Stickers for Less,Holographic Goose,164.0
1026,1026,2010-01-12,Italy,Stickers for Less,Kaggle,1093.0
1027,1027,2010-01-12,Italy,Stickers for Less,Kaggle Tiers,878.0
1028,1028,2010-01-12,Italy,Stickers for Less,Kerneler,449.0
1029,1029,2010-01-12,Italy,Stickers for Less,Kerneler Dark Mode,541.0
1030,1030,2010-01-12,Italy,Premium Sticker Mart,Holographic Goose,176.0
1031,1031,2010-01-12,Italy,Premium Sticker Mart,Kaggle,1138.0
1032,1032,2010-01-12,Italy,Premium Sticker Mart,Kaggle Tiers,977.0
1033,1033,2010-01-12,Italy,Premium Sticker Mart,Kerneler,523.0
1034,1034,2010-01-12,Italy,Premium Sticker Mart,Kerneler Dark Mode,705.0
1035,1035,2010-01-12,Kenya,Discount Stickers,Holographic Goose,
1036,1036,2010-01-12,Kenya,Discount Stickers,Kaggle,13.0
1037,1037,2010-01-12,Kenya,Discount Stickers,Kaggle Tiers,11.0
1038,1038,2010-01-12,Kenya,Discount Stickers,Kerneler,5.0
1039,1039,2010-01-12,Kenya,Discount Stickers,Kerneler Dark Mode,6.0
1040,1040,2010-01-12,Kenya,Stickers for Less,Holographic Goose,
1041,1041,2010-01-12,Kenya,Stickers for Less,Kaggle,25.0
1042,1042,2010-01-12,Kenya,Stickers for Less,Kaggle Tiers,23.0
1043,1043,2010-01-12,Kenya,Stickers for Less,Kerneler,10.0
1044,1044,2010-01-12,Kenya,Stickers for Less,Kerneler Dark Mode,13.0
1045,1045,2010-01-12,Kenya,Premium Sticker Mart,Holographic Goose,
1046,1046,2010-01-12,Kenya,Premium Sticker Mart,Kaggle,33.0
1047,1047,2010-01-12,Kenya,Premium Sticker Mart,Kaggle Tiers,26.0
1048,1048,2010-01-12,Kenya,Premium Sticker Mart,Kerneler,12.0
1049,1049,2010-01-12,Kenya,Premium Sticker Mart,Kerneler Dark Mode,15.0
1050,1050,2010-01-12,Norway,Discount Stickers,Holographic Goose,196.0
1051,1051,2010-01-12,Norway,Discount Stickers,Kaggle,1140.0
1052,1052,2010-01-12,Norway,Discount Stickers,Kaggle Tiers,1040.0
1053,1053,2010-01-12,Norway,Discount Stickers,Kerneler,490.0
1054,1054,2010-01-12,Norway,Discount Stickers,Kerneler Dark Mode,585.0
1055,1055,2010-01-12,Norway,Stickers for Less,Holographic Goose,393.0
1056,1056,2010-01-12,Norway,Stickers for Less,Kaggle,2295.0
1057,1057,2010-01-12,Norway,Stickers for Less,Kaggle Tiers,2033.0
1058,1058,2010-01-12,Norway,Stickers for Less,Kerneler,955.0
1059,1059,2010-01-12,Norway,Stickers for Less,Kerneler Dark Mode,1264.0
1060,1060,2010-01-12,Norway,Premium Sticker Mart,Holographic Goose,406.0
1061,1061,2010-01-12,Norway,Premium Sticker Mart,Kaggle,2697.0
1062,1062,2010-01-12,Norway,Premium Sticker Mart,Kaggle Tiers,2598.0
1063,1063,2010-01-12,Norway,Premium Sticker Mart,Kerneler,1285.0
1064,1064,2010-01-12,Norway,Premium Sticker Mart,Kerneler Dark Mode,1419.0
1065,1065,2010-01-12,Singapore,Discount Stickers,Holographic Goose,94.0
1066,1066,2010-01-12,Singapore,Discount Stickers,Kaggle,610.0
1067,1067,2010-01-12,Singapore,Discount Stickers,Kaggle Tiers,519.0
1068,1068,2010-01-12,Singapore,Discount Stickers,Kerneler,255.0
1069,1069,2010-01-12,Singapore,Discount Stickers,Kerneler Dark Mode,354.0
1070,1070,2010-01-12,Singapore,Stickers for Less,Holographic Goose,185.0
1071,1071,2010-01-12,Singapore,Stickers for Less,Kaggle,1284.0
1072,1072,2010-01-12,Singapore,Stickers for Less,Kaggle Tiers,1115.0
1073,1073,2010-01-12,Singapore,Stickers for Less,Kerneler,470.0
1074,1074,2010-01-12,Singapore,Stickers for Less,Kerneler Dark Mode,612.0
1075,1075,2010-01-12,Singapore,Premium Sticker Mart,Holographic Goose,216.0
1076,1076,2010-01-12,Singapore,Premium Sticker Mart,Kaggle,1500.0
1077,1077,2010-01-12,Singapore,Premium Sticker Mart,Kaggle Tiers,1483.0
1078,1078,2010-01-12,Singapore,Premium Sticker Mart,Kerneler,663.0
1079,1079,2010-01-12,Singapore,Premium Sticker Mart,Kerneler Dark Mode,772.0
1080,1080,2010-01-13,Canada,Discount Stickers,Holographic Goose,
